,CellIndex,FOVId,CellId,Draft mitotic state resolved,Draft mitotic state coarse,Draft M6/M7 complete,Expert mitotic state resolved,Expert mitotic state coarse
8214,19,4330,363380,M0,Non-mitotic,True,M0,Non-mitotic
8215,20,4330,363381,M0,Non-mitotic,True,M0,Non-mitotic
8216,2,4332,363419,M4/M5,Mitotic,True,M4/M5,Mitotic
8217,17,4333,363465,M0,Non-mitotic,True,M0,Non-mitotic
8218,13,4334,363506,M0,Non-mitotic,True,M0,Non-mitotic
8219,9,4335,363530,M0,Non-mitotic,True,M0,Non-mitotic
8220,15,4335,363536,M0,Non-mitotic,True,M0,Non-mitotic
8221,16,4335,363537,M0,Non-mitotic,True,M0,Non-mitotic
8222,22,4335,363543,M0,Non-mitotic,True,M0,Non-mitotic
8223,31,4335,363552,M0,Non-mitotic,True,M0,Non-mitotic
8224,11,4336,363572,M0,Non-mitotic,True,M0,Non-mitotic
8225,18,4336,363579,M0,Non-mitotic,True,M0,Non-mitotic
8226,19,4336,363580,M0,Non-mitotic,True,M0,Non-mitotic
8227,16,4339,363658,M0,Non-mitotic,True,M0,Non-mitotic
8228,21,4339,363663,M0,Non-mitotic,True,M0,Non-mitotic
8229,20,4342,363759,M0,Non-mitotic,True,M0,Non-mitotic
8230,1,4344,363812,M4/M5,Mitotic,True,M4/M5,Mitotic
8231,6,4344,363817,M0,Non-mitotic,True,M0,Non-mitotic
8232,4,4346,363875,M0,Non-mitotic,True,M0,Non-mitotic
8233,15,4346,363886,M0,Non-mitotic,True,M0,Non-mitotic
8234,9,4352,364088,M0,Non-mitotic,True,M0,Non-mitotic
8235,12,4352,364091,M0,Non-mitotic,True,M0,Non-mitotic
8236,14,4352,364093,M0,Non-mitotic,True,M0,Non-mitotic
8237,15,4352,364094,M0,Non-mitotic,True,M0,Non-mitotic
8238,24,4352,364103,M0,Non-mitotic,True,M0,Non-mitotic
8239,3,4354,364152,M0,Non-mitotic,True,M0,Non-mitotic
8240,18,4354,364167,M0,Non-mitotic,True,M0,Non-mitotic
8241,1,4377,365032,M6/M7,Mitotic,True,M6/M7,Mitotic
8242,7,4378,365076,M0,Non-mitotic,True,M0,Non-mitotic
8243,13,4378,365082,M0,Non-mitotic,True,M0,Non-mitotic
8244,21,4378,365090,M0,Non-mitotic,True,M0,Non-mitotic
8245,26,4378,365095,M0,Non-mitotic,True,M0,Non-mitotic
8246,2,4379,365121,M1/M2,Mitotic,True,M1/M2,Mitotic
8247,14,4379,365133,M0,Non-mitotic,True,M0,Non-mitotic
8248,28,4379,365147,M0,Non-mitotic,True,M0,Non-mitotic
8249,6,4380,365168,M0,Non-mitotic,True,M0,Non-mitotic
8250,7,4380,365169,M0,Non-mitotic,True,M0,Non-mitotic
8251,24,4380,365186,M0,Non-mitotic,True,M0,Non-mitotic
8252,33,4382,365316,M0,Non-mitotic,True,M0,Non-mitotic
8253,8,4383,365342,M0,Non-mitotic,True,M0,Non-mitotic
8254,3,4384,365370,M0,Non-mitotic,True,M0,Non-mitotic
8255,15,4384,365382,M0,Non-mitotic,True,M0,Non-mitotic
8256,23,4384,365390,M0,Non-mitotic,True,M0,Non-mitotic
8257,24,4384,365391,M4/M5,Mitotic,True,M3,Mitotic
8258,15,4385,365416,M0,Non-mitotic,True,M0,Non-mitotic
8259,27,4385,365428,M0,Non-mitotic,True,M0,Non-mitotic
8260,44,4385,365445,M0,Non-mitotic,True,M0,Non-mitotic
8261,7,4387,365489,M0,Non-mitotic,True,M0,Non-mitotic
8262,10,4387,365492,M0,Non-mitotic,True,M0,Non-mitotic
8263,12,4387,365494,M0,Non-mitotic,True,M0,Non-mitotic
8264,20,4387,365502,M0,Non-mitotic,True,M0,Non-mitotic
8265,26,4387,365508,M0,Non-mitotic,True,M0,Non-mitotic
8266,34,4387,365516,M0,Non-mitotic,True,M0,Non-mitotic
8267,38,4387,365520,M0,Non-mitotic,True,M0,Non-mitotic
8268,9,4388,365539,M0,Non-mitotic,True,M0,Non-mitotic
8269,16,4388,365546,M0,Non-mitotic,True,M0,Non-mitotic
8270,4,4389,365565,M0,Non-mitotic,True,M0,Non-mitotic
8271,22,4389,365583,M0,Non-mitotic,True,M0,Non-mitotic
8272,2,4390,365604,M0,Non-mitotic,True,M0,Non-mitotic
8273,5,4391,365634,M0,Non-mitotic,True,M0,Non-mitotic
8274,10,4392,365673,M0,Non-mitotic,True,M0,Non-mitotic
8275,15,4393,365704,M0,Non-mitotic,True,M0,Non-mitotic
8276,32,4393,365721,M0,Non-mitotic,True,M0,Non-mitotic
8277,4,4394,365739,M0,Non-mitotic,True,M0,Non-mitotic
8278,8,4395,365767,M0,Non-mitotic,True,M0,Non-mitotic
8279,14,4395,365773,M0,Non-mitotic,True,M0,Non-mitotic
8280,21,4395,365780,M0,Non-mitotic,True,M0,Non-mitotic
8281,21,4396,365824,M0,Non-mitotic,True,M0,Non-mitotic
8282,8,4399,365930,M0,Non-mitotic,True,M0,Non-mitotic
8283,12,4399,365934,M3,Mitotic,True,M4/M5,Mitotic
8284,42,4399,365964,M0,Non-mitotic,True,M0,Non-mitotic
8285,1,4400,365968,M4/M5,Mitotic,True,M4/M5,Mitotic
8286,7,4400,365974,M0,Non-mitotic,True,M0,Non-mitotic
8287,19,4400,365986,M0,Non-mitotic,True,M0,Non-mitotic
8288,20,4400,365987,M0,Non-mitotic,True,M0,Non-mitotic
8289,8,4401,366016,M0,Non-mitotic,True,M0,Non-mitotic
8290,31,4401,366039,M0,Non-mitotic,True,M0,Non-mitotic
8291,6,4402,366059,M0,Non-mitotic,True,M0,Non-mitotic
8292,8,4402,366061,M0,Non-mitotic,True,M0,Non-mitotic
8293,11,4402,366064,M0,Non-mitotic,True,M0,Non-mitotic
8294,17,4402,366070,M0,Non-mitotic,True,M0,Non-mitotic
8295,21,4402,366074,M0,Non-mitotic,True,M0,Non-mitotic
8296,24,4402,366077,M0,Non-mitotic,True,M0,Non-mitotic
8297,32,4402,366085,M0,Non-mitotic,True,M0,Non-mitotic
8298,16,4403,366102,M0,Non-mitotic,True,M0,Non-mitotic
8299,9,4404,366126,M0,Non-mitotic,True,M0,Non-mitotic
8300,19,4404,366136,M0,Non-mitotic,True,M0,Non-mitotic
8301,47,4404,366164,M0,Non-mitotic,True,M0,Non-mitotic
8302,4,4405,366177,M0,Non-mitotic,True,M0,Non-mitotic
8303,13,4405,366186,M0,Non-mitotic,True,M0,Non-mitotic
8304,14,4405,366187,M0,Non-mitotic,True,M0,Non-mitotic
8305,30,4405,366203,M0,Non-mitotic,True,M0,Non-mitotic
8306,15,4406,366223,M0,Non-mitotic,True,M0,Non-mitotic
8307,32,4406,366240,M0,Non-mitotic,True,M0,Non-mitotic
8308,8,4407,366251,M0,Non-mitotic,True,M0,Non-mitotic
8309,6,4409,366344,M0,Non-mitotic,True,M0,Non-mitotic
8310,12,4409,366350,M0,Non-mitotic,True,M0,Non-mitotic
8311,18,4410,366388,M0,Non-mitotic,True,M0,Non-mitotic
8312,7,4417,366437,M4/M5,Mitotic,True,M4/M5,Mitotic
8313,9,4417,366439,M0,Non-mitotic,True,M0,Non-mitotic
8314,19,4417,366449,M0,Non-mitotic,True,M0,Non-mitotic
8315,25,4417,366455,M0,Non-mitotic,True,M0,Non-mitotic
8316,29,4417,366459,M0,Non-mitotic,True,M0,Non-mitotic
8317,32,4417,366462,M0,Non-mitotic,True,M0,Non-mitotic
8318,20,4419,366514,M0,Non-mitotic,True,M0,Non-mitotic
8319,15,4420,366545,M0,Non-mitotic,True,M0,Non-mitotic
8320,16,4420,366546,M0,Non-mitotic,True,M0,Non-mitotic
8321,20,4420,366550,M0,Non-mitotic,True,M0,Non-mitotic
8322,4,4421,366569,M0,Non-mitotic,True,M0,Non-mitotic
8323,12,4421,366577,M0,Non-mitotic,True,M0,Non-mitotic
8324,19,4421,366584,M0,Non-mitotic,True,M0,Non-mitotic
8325,20,4421,366585,M0,Non-mitotic,True,M0,Non-mitotic
8326,13,4423,366645,M0,Non-mitotic,True,M0,Non-mitotic
8327,19,4423,366651,M0,Non-mitotic,True,M0,Non-mitotic
8328,9,4424,366674,M0,Non-mitotic,True,M0,Non-mitotic
8329,15,4424,366680,M0,Non-mitotic,True,M0,Non-mitotic
8330,5,4426,366740,M0,Non-mitotic,True,M0,Non-mitotic
8331,8,4426,366743,M0,Non-mitotic,True,M0,Non-mitotic
8332,5,4427,366771,M0,Non-mitotic,True,M0,Non-mitotic
8333,21,4427,366787,M0,Non-mitotic,True,M0,Non-mitotic
8334,27,4427,366793,M0,Non-mitotic,True,M0,Non-mitotic
8335,5,4428,366801,M6/M7,Mitotic,True,M6/M7,Mitotic
8336,6,4428,366802,M0,Non-mitotic,True,M0,Non-mitotic
8337,19,4428,366815,M0,Non-mitotic,True,M0,Non-mitotic
8338,27,4428,366823,M0,Non-mitotic,True,M0,Non-mitotic
8339,7,4430,366836,M0,Non-mitotic,True,M0,Non-mitotic
8340,14,4430,366843,M0,Non-mitotic,True,M0,Non-mitotic
8341,21,4430,366850,M0,Non-mitotic,True,M0,Non-mitotic
8342,25,4430,366854,M0,Non-mitotic,True,M0,Non-mitotic
8343,4,4432,366861,M0,Non-mitotic,True,M0,Non-mitotic
8344,24,4432,366881,M0,Non-mitotic,True,M0,Non-mitotic
8345,12,4434,366903,M0,Non-mitotic,True,M0,Non-mitotic
8346,5,4436,366928,M0,Non-mitotic,True,M0,Non-mitotic
8347,6,4436,366929,M0,Non-mitotic,True,M0,Non-mitotic
8348,9,4436,366932,M0,Non-mitotic,True,M0,Non-mitotic
8349,12,4436,366935,M0,Non-mitotic,True,M0,Non-mitotic
8350,21,4436,366944,M0,Non-mitotic,True,M0,Non-mitotic
8351,25,4436,366948,M0,Non-mitotic,True,M0,Non-mitotic
8352,10,4438,366977,M0,Non-mitotic,True,M0,Non-mitotic
8353,2,4439,367005,M0,Non-mitotic,True,M0,Non-mitotic
8354,5,4439,367008,M0,Non-mitotic,True,M0,Non-mitotic
8355,6,4439,367009,M0,Non-mitotic,True,M0,Non-mitotic
8356,13,4439,367016,M0,Non-mitotic,True,M0,Non-mitotic
8357,19,4439,367022,M0,Non-mitotic,True,M0,Non-mitotic
8358,25,4439,367028,M0,Non-mitotic,True,M0,Non-mitotic
8359,26,4439,367029,M0,Non-mitotic,True,M0,Non-mitotic
8360,27,4439,367030,M0,Non-mitotic,True,M0,Non-mitotic
8361,39,4439,367042,M0,Non-mitotic,True,M0,Non-mitotic
8362,7,4440,367051,M0,Non-mitotic,True,M0,Non-mitotic
8363,14,4440,367058,M0,Non-mitotic,True,M0,Non-mitotic
8364,8,4441,367084,M0,Non-mitotic,True,M0,Non-mitotic
8365,12,4441,367088,M0,Non-mitotic,True,M0,Non-mitotic
8366,13,4441,367089,M0,Non-mitotic,True,M0,Non-mitotic
8367,23,4441,367099,M0,Non-mitotic,True,M0,Non-mitotic
8368,27,4441,367103,M0,Non-mitotic,True,M0,Non-mitotic
8369,8,4442,367123,M0,Non-mitotic,True,M0,Non-mitotic
8370,15,4442,367130,M0,Non-mitotic,True,M0,Non-mitotic
8371,1,4443,367159,M4/M5,Mitotic,True,M4/M5,Mitotic
8372,28,4443,367186,M0,Non-mitotic,True,M0,Non-mitotic
8373,12,4444,367202,M0,Non-mitotic,True,M0,Non-mitotic
8374,16,4444,367206,M0,Non-mitotic,True,M0,Non-mitotic
8375,18,4444,367208,M0,Non-mitotic,True,M0,Non-mitotic
8376,8,4446,367251,M0,Non-mitotic,True,M0,Non-mitotic
8377,9,4446,367252,M0,Non-mitotic,True,M0,Non-mitotic
8378,17,4446,367260,M0,Non-mitotic,True,M0,Non-mitotic
8379,5,4447,367275,M0,Non-mitotic,True,M0,Non-mitotic
8380,8,4447,367278,M0,Non-mitotic,True,M0,Non-mitotic
8381,11,4447,367281,M0,Non-mitotic,True,M0,Non-mitotic
8382,12,4447,367282,M0,Non-mitotic,True,M0,Non-mitotic
8383,28,4447,367298,M0,Non-mitotic,True,M0,Non-mitotic
8384,4,4448,367308,M0,Non-mitotic,True,M0,Non-mitotic
8385,13,4448,367317,M0,Non-mitotic,True,M0,Non-mitotic
8386,14,4448,367318,M0,Non-mitotic,True,M0,Non-mitotic
8387,16,4448,367320,M0,Non-mitotic,True,M0,Non-mitotic
8388,26,4448,367330,M0,Non-mitotic,True,M0,Non-mitotic
8389,35,4448,367339,M0,Non-mitotic,True,M0,Non-mitotic
8390,23,4449,367366,M0,Non-mitotic,True,M0,Non-mitotic
8391,25,4449,367368,M6/M7,Mitotic,False,M6/M7,Mitotic
8392,1,4453,367376,M4/M5,Mitotic,True,M4/M5,Mitotic
8393,10,4453,367385,M0,Non-mitotic,True,M0,Non-mitotic
8394,33,4453,367408,M6/M7,Mitotic,True,M6/M7,Mitotic
8395,3,4455,367457,M0,Non-mitotic,True,M0,Non-mitotic
8396,16,4455,367470,M0,Non-mitotic,True,M0,Non-mitotic
8397,29,4455,367483,M0,Non-mitotic,True,M0,Non-mitotic
8398,20,4456,367509,M0,Non-mitotic,True,M0,Non-mitotic
8399,22,4456,367511,M0,Non-mitotic,True,M0,Non-mitotic
8400,25,4456,367514,M0,Non-mitotic,True,M0,Non-mitotic
8401,29,4456,367518,M0,Non-mitotic,True,M0,Non-mitotic
8402,32,4456,367521,M0,Non-mitotic,True,M0,Non-mitotic
8403,37,4456,367526,M0,Non-mitotic,True,M0,Non-mitotic
8404,8,4457,367538,M0,Non-mitotic,True,M0,Non-mitotic
8405,12,4457,367542,M0,Non-mitotic,True,M0,Non-mitotic
8406,7,4459,367598,M0,Non-mitotic,True,M0,Non-mitotic
8407,9,4459,367600,M0,Non-mitotic,True,M0,Non-mitotic
8408,26,4459,367617,M0,Non-mitotic,True,M0,Non-mitotic
8409,29,4459,367620,M0,Non-mitotic,True,M0,Non-mitotic
8410,30,4459,367621,M0,Non-mitotic,True,M0,Non-mitotic
8411,1,4460,367637,M0,Non-mitotic,True,M0,Non-mitotic
8412,9,4460,367645,M0,Non-mitotic,True,M0,Non-mitotic
8413,33,4460,367669,M0,Non-mitotic,True,M0,Non-mitotic
8414,47,4460,367683,M0,Non-mitotic,True,M0,Non-mitotic
8415,50,4460,367686,M0,Non-mitotic,True,M0,Non-mitotic
8416,6,4462,367740,M0,Non-mitotic,True,M0,Non-mitotic
8417,7,4463,367784,M0,Non-mitotic,True,M0,Non-mitotic
8418,25,4463,367802,M0,Non-mitotic,True,M0,Non-mitotic
8419,5,4464,367820,M0,Non-mitotic,True,M0,Non-mitotic
8420,26,4464,367841,M0,Non-mitotic,True,M0,Non-mitotic
8421,15,4465,367861,M0,Non-mitotic,True,M0,Non-mitotic
8422,17,4465,367863,M0,Non-mitotic,True,M0,Non-mitotic
8423,26,4465,367872,M0,Non-mitotic,True,M0,Non-mitotic
8424,28,4465,367874,M0,Non-mitotic,True,M0,Non-mitotic
8425,5,4466,367892,M0,Non-mitotic,True,M0,Non-mitotic
8426,11,4466,367898,M0,Non-mitotic,True,M0,Non-mitotic
8427,27,4466,367914,M0,Non-mitotic,True,M0,Non-mitotic
8428,7,4467,367941,M0,Non-mitotic,True,M0,Non-mitotic
8429,19,4468,367992,M0,Non-mitotic,True,M0,Non-mitotic
8430,1,4470,368044,M4/M5,Mitotic,True,M4/M5,Mitotic
8431,1,4473,368112,M3,Mitotic,True,M4/M5,Mitotic
8432,16,4474,368165,M0,Non-mitotic,True,M0,Non-mitotic
8433,21,4474,368170,M0,Non-mitotic,True,M0,Non-mitotic
8434,37,4474,368186,M0,Non-mitotic,True,M0,Non-mitotic
8435,21,4476,368210,M0,Non-mitotic,True,M0,Non-mitotic
8436,2,4478,368217,M0,Non-mitotic,True,M0,Non-mitotic
8437,10,4478,368225,M0,Non-mitotic,True,M0,Non-mitotic
8438,29,4478,368244,M0,Non-mitotic,True,M0,Non-mitotic
8439,1,4480,368264,M4/M5,Mitotic,True,M4/M5,Mitotic
8440,21,4480,368284,M0,Non-mitotic,True,M0,Non-mitotic
8441,9,4482,368315,M0,Non-mitotic,True,M0,Non-mitotic
8442,10,4482,368316,M0,Non-mitotic,True,M0,Non-mitotic
8443,11,4482,368317,M0,Non-mitotic,True,M0,Non-mitotic
8444,18,4482,368324,M0,Non-mitotic,True,M0,Non-mitotic
8445,7,4488,368403,M6/M7,Mitotic,True,,
8446,14,4488,368410,M0,Non-mitotic,True,M0,Non-mitotic
8447,29,4488,368425,M0,Non-mitotic,True,M0,Non-mitotic
8448,16,4492,368487,M0,Non-mitotic,True,M0,Non-mitotic
8449,17,4492,368488,M0,Non-mitotic,True,M0,Non-mitotic
8450,6,4494,368520,M0,Non-mitotic,True,M0,Non-mitotic
8451,7,4494,368521,M0,Non-mitotic,True,M0,Non-mitotic
8452,11,4494,368525,M0,Non-mitotic,True,M0,Non-mitotic
8453,22,4494,368536,M0,Non-mitotic,True,M0,Non-mitotic
8454,8,4496,368552,M0,Non-mitotic,True,M0,Non-mitotic
8455,9,4498,368605,M0,Non-mitotic,True,M0,Non-mitotic
8456,14,4498,368610,M0,Non-mitotic,True,M0,Non-mitotic
8457,15,4498,368611,M0,Non-mitotic,True,M0,Non-mitotic
8458,6,4499,368631,M0,Non-mitotic,True,M0,Non-mitotic
8459,13,4499,368638,M0,Non-mitotic,True,M0,Non-mitotic
8460,11,4501,368709,M0,Non-mitotic,True,M0,Non-mitotic
8461,1,4502,368730,M3,Mitotic,True,M3,Mitotic
8462,9,4502,368738,M0,Non-mitotic,True,M0,Non-mitotic
8463,12,4502,368741,M0,Non-mitotic,True,M0,Non-mitotic
8464,14,4502,368743,M0,Non-mitotic,True,M0,Non-mitotic
8465,19,4502,368748,M0,Non-mitotic,True,M0,Non-mitotic
8466,27,4502,368756,M0,Non-mitotic,True,M0,Non-mitotic
8467,33,4502,368762,M0,Non-mitotic,True,M0,Non-mitotic
8468,6,4503,368777,M6/M7,Mitotic,True,M6/M7,Mitotic
8469,11,4503,368782,M0,Non-mitotic,True,M0,Non-mitotic
8470,13,4504,368829,M0,Non-mitotic,True,M0,Non-mitotic
8471,21,4504,368837,M0,Non-mitotic,True,M0,Non-mitotic
8472,23,4504,368839,M0,Non-mitotic,True,M0,Non-mitotic
8473,10,4505,368867,M0,Non-mitotic,True,M0,Non-mitotic
8474,23,4505,368880,M0,Non-mitotic,True,M0,Non-mitotic
8475,13,4506,368906,M0,Non-mitotic,True,M0,Non-mitotic
8476,8,4507,368933,M0,Non-mitotic,True,M0,Non-mitotic
8477,14,4507,368939,M0,Non-mitotic,True,M0,Non-mitotic
8478,16,4507,368941,M0,Non-mitotic,True,M0,Non-mitotic
8479,14,4509,369012,M0,Non-mitotic,True,M0,Non-mitotic
8480,17,4509,369015,M0,Non-mitotic,True,M0,Non-mitotic
8481,19,4509,369017,M0,Non-mitotic,True,M0,Non-mitotic
8482,18,4511,369081,M0,Non-mitotic,True,M0,Non-mitotic
8483,31,4511,369094,M0,Non-mitotic,True,M0,Non-mitotic
8484,13,4512,369113,M0,Non-mitotic,True,M0,Non-mitotic
8485,1,4514,369173,M6/M7,Mitotic,True,M6/M7,Mitotic
8486,14,4514,369186,M0,Non-mitotic,True,M0,Non-mitotic
8487,16,4514,369188,M0,Non-mitotic,True,M0,Non-mitotic
8488,37,4514,369209,M6/M7,Mitotic,False,M6/M7,Mitotic
8489,3,4515,369213,M0,Non-mitotic,True,M0,Non-mitotic
8490,21,4515,369231,M0,Non-mitotic,True,M0,Non-mitotic
8491,28,4515,369238,M0,Non-mitotic,True,M0,Non-mitotic
8492,8,4516,369255,M0,Non-mitotic,True,M0,Non-mitotic
8493,12,4516,369259,M0,Non-mitotic,True,M0,Non-mitotic
8494,23,4516,369270,M0,Non-mitotic,True,M0,Non-mitotic
8495,8,4517,369288,M0,Non-mitotic,True,M0,Non-mitotic
8496,13,4517,369293,M0,Non-mitotic,True,M0,Non-mitotic
8497,14,4517,369294,M0,Non-mitotic,True,M0,Non-mitotic
8498,18,4517,369298,M0,Non-mitotic,True,M0,Non-mitotic
8499,5,4518,369321,M0,Non-mitotic,True,M0,Non-mitotic
8500,6,4518,369322,M0,Non-mitotic,True,M0,Non-mitotic
8501,22,4518,369338,M0,Non-mitotic,True,M0,Non-mitotic
8502,2,4520,369383,M1/M2,Mitotic,True,M1/M2,Mitotic
8503,13,4520,369394,M0,Non-mitotic,True,M0,Non-mitotic
8504,20,4520,369401,M0,Non-mitotic,True,M0,Non-mitotic
8505,28,4521,369443,M0,Non-mitotic,True,M0,Non-mitotic
8506,10,4524,369530,M0,Non-mitotic,True,M0,Non-mitotic
8507,17,4524,369537,M0,Non-mitotic,True,M0,Non-mitotic
8508,20,4524,369540,M0,Non-mitotic,True,M0,Non-mitotic
8509,8,4525,369559,M0,Non-mitotic,True,M0,Non-mitotic
8510,22,4525,369573,M0,Non-mitotic,True,M0,Non-mitotic
8511,25,4525,369576,M0,Non-mitotic,True,M0,Non-mitotic
8512,30,4525,369581,M0,Non-mitotic,True,M0,Non-mitotic
8513,14,4526,369596,M0,Non-mitotic,True,M0,Non-mitotic
8514,26,4527,369641,M0,Non-mitotic,True,M0,Non-mitotic
8515,3,4529,369691,M0,Non-mitotic,True,M0,Non-mitotic
8516,9,4530,369730,M0,Non-mitotic,True,M0,Non-mitotic
8517,20,4530,369741,M0,Non-mitotic,True,M0,Non-mitotic
8518,37,4530,369758,M0,Non-mitotic,True,M0,Non-mitotic
8519,39,4530,369760,M0,Non-mitotic,True,M0,Non-mitotic
8520,15,4531,369780,M0,Non-mitotic,True,M0,Non-mitotic
8521,18,4531,369783,M0,Non-mitotic,True,M0,Non-mitotic
8522,19,4531,369784,M0,Non-mitotic,True,M0,Non-mitotic
8523,8,4532,369801,M0,Non-mitotic,True,M0,Non-mitotic
8524,9,4532,369802,M0,Non-mitotic,True,M0,Non-mitotic
8525,19,4532,369812,M0,Non-mitotic,True,M0,Non-mitotic
8526,10,4533,369833,M0,Non-mitotic,True,M0,Non-mitotic
8527,22,4534,369875,M0,Non-mitotic,True,M0,Non-mitotic
8528,13,4535,369900,M0,Non-mitotic,True,M0,Non-mitotic
8529,19,4535,369906,M0,Non-mitotic,True,M0,Non-mitotic
8530,5,4545,369924,M0,Non-mitotic,True,M0,Non-mitotic
8531,6,4545,369925,M0,Non-mitotic,True,M0,Non-mitotic
8532,10,4545,369929,M0,Non-mitotic,True,M0,Non-mitotic
8533,19,4545,369938,M6/M7,Mitotic,False,M6/M7,Mitotic
8534,20,4545,369939,M0,Non-mitotic,True,M0,Non-mitotic
8535,27,4545,369946,M0,Non-mitotic,True,M0,Non-mitotic
8536,30,4545,369949,M0,Non-mitotic,True,M0,Non-mitotic
8537,44,4545,369963,M0,Non-mitotic,True,M0,Non-mitotic
8538,24,4546,369996,M0,Non-mitotic,True,M0,Non-mitotic
8539,30,4546,370002,M0,Non-mitotic,True,M0,Non-mitotic
8540,38,4546,370010,M0,Non-mitotic,True,M0,Non-mitotic
8541,8,4547,370022,M0,Non-mitotic,True,M0,Non-mitotic
8542,13,4547,370027,M0,Non-mitotic,True,M0,Non-mitotic
8543,16,4547,370030,M0,Non-mitotic,True,M0,Non-mitotic
8544,30,4547,370044,M0,Non-mitotic,True,M0,Non-mitotic
8545,4,4548,370059,M0,Non-mitotic,True,M0,Non-mitotic
8546,14,4548,370069,M0,Non-mitotic,True,M0,Non-mitotic
8547,15,4548,370070,M0,Non-mitotic,True,M0,Non-mitotic
8548,22,4548,370077,M0,Non-mitotic,True,M0,Non-mitotic
8549,27,4548,370082,M0,Non-mitotic,True,M0,Non-mitotic
8550,13,4549,370113,M0,Non-mitotic,True,M0,Non-mitotic
8551,14,4549,370114,M0,Non-mitotic,True,M0,Non-mitotic
8552,16,4549,370116,M0,Non-mitotic,True,M0,Non-mitotic
8553,24,4549,370124,M0,Non-mitotic,True,M0,Non-mitotic
8554,5,4551,370137,M0,Non-mitotic,True,M0,Non-mitotic
8555,8,4551,370140,M0,Non-mitotic,True,M0,Non-mitotic
8556,18,4551,370150,M0,Non-mitotic,True,M0,Non-mitotic
8557,37,4551,370169,M0,Non-mitotic,True,M0,Non-mitotic
8558,7,4552,370178,M0,Non-mitotic,True,M0,Non-mitotic
8559,11,4552,370182,M0,Non-mitotic,True,M0,Non-mitotic
8560,15,4552,370186,M0,Non-mitotic,True,M0,Non-mitotic
8561,18,4552,370189,M0,Non-mitotic,True,M0,Non-mitotic
8562,20,4552,370191,M0,Non-mitotic,True,M0,Non-mitotic
8563,27,4552,370198,M0,Non-mitotic,True,M0,Non-mitotic
8564,32,4552,370203,M0,Non-mitotic,True,M0,Non-mitotic
8565,5,4553,370220,M0,Non-mitotic,True,M0,Non-mitotic
8566,8,4553,370223,M0,Non-mitotic,True,M0,Non-mitotic
8567,10,4553,370225,M0,Non-mitotic,True,M0,Non-mitotic
8568,11,4553,370226,M0,Non-mitotic,True,M0,Non-mitotic
8569,17,4553,370232,M0,Non-mitotic,True,M0,Non-mitotic
8570,21,4553,370236,M0,Non-mitotic,True,M0,Non-mitotic
8571,26,4553,370241,M0,Non-mitotic,True,M0,Non-mitotic
8572,31,4553,370246,M0,Non-mitotic,True,M0,Non-mitotic
8573,4,4554,370255,M0,Non-mitotic,True,M0,Non-mitotic
8574,9,4554,370260,M0,Non-mitotic,True,M0,Non-mitotic
8575,11,4554,370262,M4/M5,Mitotic,True,M4/M5,Mitotic
8576,13,4554,370264,M0,Non-mitotic,True,M0,Non-mitotic
8577,22,4554,370273,M0,Non-mitotic,True,M0,Non-mitotic
8578,28,4554,370279,M0,Non-mitotic,True,M0,Non-mitotic
8579,12,4555,370307,M0,Non-mitotic,True,M0,Non-mitotic
8580,18,4555,370313,M0,Non-mitotic,True,M0,Non-mitotic
8581,20,4555,370315,M0,Non-mitotic,True,M0,Non-mitotic
8582,21,4557,370387,M0,Non-mitotic,True,,
8583,36,4557,370402,M0,Non-mitotic,True,,
8584,39,4557,370405,M0,Non-mitotic,True,,
8585,6,4558,370426,M6/M7,Mitotic,False,M0,Non-mitotic
8586,15,4558,370435,M0,Non-mitotic,True,M0,Non-mitotic
8587,32,4558,370452,M0,Non-mitotic,True,M0,Non-mitotic
8588,39,4558,370459,M0,Non-mitotic,True,M0,Non-mitotic
8589,6,4561,370571,M0,Non-mitotic,True,,
8590,9,4561,370574,M0,Non-mitotic,True,,
8591,14,4562,370616,M0,Non-mitotic,True,M0,Non-mitotic
8592,6,4563,370644,M4/M5,Mitotic,True,,
8593,13,4563,370651,M0,Non-mitotic,True,,
8594,14,4563,370652,M0,Non-mitotic,True,,
8595,16,4563,370654,M0,Non-mitotic,True,,
8596,2,4566,370750,M0,Non-mitotic,True,,
8597,6,4566,370754,M0,Non-mitotic,True,,
8598,10,4566,370758,M0,Non-mitotic,True,,
8599,16,4566,370764,M0,Non-mitotic,True,,
8600,22,4566,370770,M0,Non-mitotic,True,,
8601,24,4566,370772,M0,Non-mitotic,True,,
8602,25,4566,370773,M0,Non-mitotic,True,,
8603,36,4566,370784,M0,Non-mitotic,True,,
8604,39,4567,370825,M0,Non-mitotic,True,M0,Non-mitotic
8605,1,4568,370831,M1/M2,Mitotic,True,,
8606,2,4568,370832,M0,Non-mitotic,True,,
8607,5,4568,370835,M0,Non-mitotic,True,,
8608,11,4568,370841,M0,Non-mitotic,True,,
8609,12,4568,370842,M0,Non-mitotic,True,,
8610,13,4568,370843,M0,Non-mitotic,True,,
8611,8,4569,370871,M0,Non-mitotic,True,M0,Non-mitotic
8612,9,4569,370872,M0,Non-mitotic,True,M0,Non-mitotic
8613,21,4569,370884,M0,Non-mitotic,True,M0,Non-mitotic
8614,1,4570,370907,M0,Non-mitotic,True,,
8615,2,4570,370908,M0,Non-mitotic,True,,
8616,4,4570,370910,M0,Non-mitotic,True,,
8617,6,4570,370912,M0,Non-mitotic,True,,
